core_clause_id	fgravegow_clause_id	clause_sha256
4458	4249589	8657AE2F6752F04955A2419C4EA3A0304687431CC451370D6DDBE903AC0771D9
4459	4249593	2167E92BBBF0018E589627274D33634163A1BCF03327B5ED16D485E19E062FA5
4460	4249598	2EA0606D2C11E82CB5F576D7C4CB1400A6DEB3FD43250CF1BC8F10677F45CA37
4461	4249601	AE55A8921D4E345B954E7716CCCDC3BB8A6034A377A134E4903C673542730DD5
4462	4249618	8E67A5E24BC128FA7F0FF399746DB9967DE5A5128BD3BBF432DD67F2B1E5C93D
4463	4249635	BF0057B58CD4131D119D2E658E09BC97A268045565D572AE43A48235B78DA1E6
4464	4249826	3636433B46387A7A4D6698E37C7C62631549120D9404A8171ADC60283093D047
4465	4249845	434C394954F9558AF26A71DAF12B73470D421107D5E52AEF354749AFA4391587
4466	4249849	0711C1813C8E792CA8C5A7C03C2FB099E41C0B7CEB58FAC84E1383C55FB7F4F2
4467	4249902	EA32C4D6BD0FF13001186A8D3041F444D20255F65DD381E79ED434D3F9A1B062
4468	4250080	23512FEA7B40EF7DD8490FEB850BBCAD8F3F59ADCEF4ADC4AC29FA13BF3E37F0
4469	4250090	538899A9E166644EB7D7A8AAB10D093C227766CC9B1A8FE1DCAB2820AE17FCE9
4470	4250091	6C74E085935E9E037E7F80EC6422F11B2D36972BD3E0FD72A06D46E4EFAA7C2D
4471	4250124	BB650DD4364BF1B81DF4CE3F4D4BFDBA57729CB3356B67D0686B12E5C61FFED2
4472	4250129	F5871B61B4F77760B4E5BE5EF4EDA083EC2626984ABC12B6FE22B90347065DAA
4473	4250138	1A4557E83CE0884DAE0EDE21FD56C390D22E9C68A16365B89E5B7BDEA85B13EF
4474	4250157	2275DDCC40AE85888319100D6F17C3F047E10B5C3A9EC7EE1BFAAA1F3F4AF5DF
4475	4250366	20A220A48A50AC321E742C2573F51AAF2F349B69210761724EF2737535EDF293
4476	4250668	D2CC6802BE118BD221F7D9B14B7416CC1EE012F69904FCA4A20810DCC1208DE2
4477	4250685	51F100B89FF43D233F39383DBB7B797DDC693AC93924035C7A1464A7DC38042D
4478	4250730	0AA6A81CDD6061397F170540FE27A4ED27F417474F6EF342FEB818E6E1711385
4479	4250741	3879A1B2BA2CB5555B45692187D216347C42A20513ED833F598094FB5C71081E
4480	4250754	EC6F7FFAF25E2A4AE2B8015C67375B2D3B31E71696B5A21CC96574B4E677B64E
4481	4251871	B19556A1BA42D052637B7D1ED3777E815BC49AC84CCF69CCC1BED08821EB102A
4482	4254058	4A9475370067E059330E7AFE7A02CCD7F12E179DDD4B9BC1BEE4530047386982
4483	4254141	7AEE6544B1A1F3C510ECE6E88E348D5A2CFCEB0D08736EE73368C2279748B2ED
4484	4254860	0251C642664FAE8CAFBE5D2FE8796F896BF8F39145DFE6E192C5BE901314D9C6
4485	4256505	619FCBFDAE741CA1D4D68A2042286BB17923107C9667554D64FDB1DA9E6B2D05
4486	4256507	E8A3E9E8493E19D7BCF41D247FD029C5C8BE4342F38EDD2C8325EC12877997E4
4487	4256510	2B9D8AFD6F41335FB36ADDB92A2505EA4B73ACCF2282DD20259E2F65970F9653
4488	4256524	D951D5401AFB3A013565728A7D8F8CCD46B21BE7BA9CCB8EB781BBE9CB2AB503
4489	4256539	EAFF55BF34CDD704D7E9BCC38C32086B54C1F29BEEFBD9967A82B4F7EDD9AE44
4490	4256540	2818589EA28B7F4BE4C42E37AC39105E333FDBF047C6577366A2ACAC00BA70D2
4491	4256544	040C024A8BF512D96FCC2A3D94536345981106035D36C0BABC7A3796CC727EFA
4492	4256558	FF3F10A2F907F13A38F9AC419E6AFF18EBC7D6A076399E70F8AE0918C344787D
4493	4256577	CCA5F6194259AB7A81237398863B8CC0A37E54FEB7E1E12FA64A10D25F31BE72
4494	4256796	3CBE782CED08948ADBD76607C0EFD79F1F54307B32EB10FD04BABAC4286A0733
4495	4256805	7ECD05D42F8D731F5124DE474F1B2A24A0EE9DD22DDA5A8C12DC37F319D7E42D
4496	4257044	73E1E6AA34C9FD99C341C286EE9115034A920AD3FD4202CBC768B9CEFE8B8D27
4497	4257047	73CE1F8B9EEA7CAA6A4DB1A6947B0340FB68FB1BC55672B3D6847DE1BB4B0906
4498	4257049	D2096F052492000B33B4A49BF68CC9CE473DC02FDF674AECB51537F0A2CAECC5
4499	4257050	AF4E97515244777A9D1DA446945955C28A554B338BE887D98F04E7E2AFF39FCB
4500	4257051	5A01559259D410E31DE30D9D162670C793B5D813212A20547088214C7BEBFFD2
4501	4257058	17C204869D5EC7FC750DA91AA84A75B99AA03C995F7E9EBFB5B0D26F5DCAC95E
4502	4257059	E58B2EAF61C2E332CF202B8BEF9195690E0A40F08F10537F65B072F0A0423AC5
4503	4257081	42B843115620C58E31A0463E070EC88E0D9971C6E73AB966F4723CA062DAE1F3
4504	4257083	D6B2F16700AAB37000B56E0C3CB0A5F0248B551D0066FE707A95D006C2F17713
4505	4257084	08D1C0C56093D03E78344609BA21FF39FB00293431F42DDA32BEDEB2663285CF
4506	4257089	FD5BA72EA351574F90C0E9D212AA4DC88FC28B6546F4906F4F3010453370B79F
4507	4257091	4AC38B323C0711A4ADD47EACF118BC640FABD51630A6BFBAB10A9DF4536CD145
4508	4257095	99265234469FDA152B8026F76A71F4FF259DA02683C943D0DB501B1883BC089C
4509	4257096	58E43A34FBF494F603819E17D18278C26A60E642D955EAF805924C7EEAFFCF16
4510	4257097	7245080CC5BD988D0790008389099DC1ED09F1C7CD673C71903B803E67A02B20
4511	4257098	BE10345551F8C3422A4A1AD0C05204ADE81A5D0D191669106FA0548DCA745820
4512	4257118	6C1B47606025ED41C1502AD0C3F0D7F479462C390F67E3B10241628B4973E3EF
4513	4257134	40CB3E74A349A2243B94347594B6B9FD3E02790B2D839D126CAC389B78ED1CC3
4514	4257135	7B9949881E6527E679E1B12C7C4A6EF850D06FE7FF3605C32F3F38863ADB64B1
4515	4257336	827797A37517CEF0A8AFDF1D9D1B80F5993B02603138187FFCE50A907C1FEBD1
4516	4257340	7C2451CEF495439EA6B6FE6EF104B65B4A09383743CBBDC2729270B80973AAFC
4517	4257345	9BE3AF8CF36A2B6D845E53FE88A1B490A501603B16D10597DB20014B544E22DC
4518	4257586	936D6D2957450B9093E33627D805EA72B46866E03F15588AE7674CA0259E1605
4519	4257589	D8ABF096A65D6C2B4D755B09FBB4085097A22A21605E2F12BF993F3C98B4FA24
4520	4257590	F2368600CCC98FDAFFC5AF4CC0CBB259F52E5A39924394BA070CA41C0F1594CB
4521	4257592	82BD90F53DF8FC4290FDCDA2AE98BE409BA7CEB17537337F77215F482608AF5F
4522	4257604	F4C0958BB094468184B4566BE5DC43218C616F508BEEBA5A7AB7560C03CA2CAA
4523	4257616	133E7C33CCAB6FF141CB04C9B4A590EA3AB38AFC0654697DF96DF8971D4DD37D
4524	4257621	4972C3863C05198091137E6E213B40EF30175FCD61816C286260198BCE64C0DA
4525	4257626	BFFD10C11BF0512B1073300F0509DE97BE168184308B07D5B6710BCA9AE28F0E
4526	4257629	C146911B4160B1876FC4276B74188D9D48635DF54D7553A55E341C8F3C429E1D
4527	4257633	EEF28408D883D163D6ED6087BB5D717F61E323F923F95642D0186906B49114B2
4528	4257636	1821F7D1EFE832C025FB709BC08534F6B2A87A6F1F1EA25ADE43AAC28C7829D9
4529	4257638	65390AB1573E9AB8B3B23B78BE7A16CB6CC403A0901E60B760BE4545D84741DB
4530	4257641	BDBAA0154C5F1E2771F299E316CBFB7F3F9F4F8D9238DDFEFC5200161775D96C
4531	4257643	28E2771E909C1910CCDF15B987C2B1EE8C4206337AA375445D5F239DF1A18957
4532	4257657	BD7F3B5B416593ADA18C9663EE8A211D128B92F7383DDF3B48630B76F19DE199
4533	4257658	591C094AAF6B6040E03A62AC1801F1687151ADFCB14752A63D5B6B5065BBC779
4534	4257943	36FF1B733EC145DCFC2B76E4D09F32C4D8BEF4E8B0FC655F3151A0F493087E75
4535	4258121	688BF7CFC4513102E649C3626053F0A5372E4596C6FA22F9C1D98F9C1F923003
4536	4258125	2349CE166CBC472ED64B97F5220FFC686A461C0BBF8FEE79C82C317FAB386443
4537	4258129	BA26E5122B06B74766E5CF58D6D948561787FCA8B404ECFFF48744B573382B61
4538	4258138	5127EEE9C7EC485201A455C216E0DDAFA19A7149E21633889FDC86CA90B93EE3
4539	4258144	6B5FB2435C76B40B3D46B2DC82BB51BCC37639AC8A11CF262BE9C84C3739FA86
4540	4258169	B7BB1B200DDAEAECA066EC28278B1A384AEB8D447BA6137D09B746DF0696E4E2
4541	4258173	FCB832E211188B6A1B63BFCBAC1E901F1F3810C72EBDC5A58C2625D1968BFFF2
4542	4258197	571C6695E8A76AC37188983A328F6ED3FB64D76BA7CF10CAC536FA49CCB3FBB3
4543	4258212	28CDEC947C66566FB1AB46EE309AB73075911F37BA1149D553DABFC64CCDD35A
4544	4258213	75AAA59CB2AFBD911FF8C2B7CB2D1C3DD0BDE34F40985FA3491C5277128836BB
4545	4258406	9AB34DEE9527F3E673D9F4CD7779C9A13F844B994AE7A1169B4EB2F9EFE6FEC8
4546	4258416	AAD3E36C59DF83D7BFD9C4C6DD01C331B59A2E2DA3DB03DB2AAC90D0D04D2A9D
4547	4258420	F598A98A2F727CACABAC83FDDC8E45A5B947308D01D61B4D8005EDFDBAE37FE6
4548	4258502	BA1EE926F41E399485EAE7C8F9AAD9425B7071BBA6CEB89658DF70013FE77E03
4549	4258669	1D37F6B9B65DDAE1F09C2DEA5A5CF7409F2CD2493FC5070001AEE4B83CB5AD3A
4550	4258677	88507D781A222FC2E01DA006C7CFFF0C90018ED93DEB348BFDA0318DA95EC2D3
4551	4258764	8E22C9873B95EFBAF669195E6DD8FFE8F0C1AF50C12ACE3FDC256931F5400DF9
4552	4258792	B8D28487EAFAE48B167D53545D14CB9881331FAA99D2909753E6B6F344C9AA93
4553	4259005	512B63075F24F78A8F40B7CAC2158694118047E611191130238A834FC1D9D918
4554	4259009	38A6A0CE1B06970A8D70985F469DA06DB2776D9E600613AEBD47AA90DB81CA98
4555	4259016	82D4F5662456640A0584DDAFB6E123238026303442512BE65EF0E0B6EB6D6D80
4556	4259029	FB70753DD7E2AE50A044C8FFF782EAEF6A3BEADD258037FEDC361B2A7A37BAAB
4557	4259037	8B187BC1535AFB3B6EEA41C91323AA875EF811417E4B5206FF8533AED851F71D
4558	4259124	4D4C9EEEEAEDA23046E533C56F358A761A1C5C0F618F739EDAFDA0989D0F43ED
4559	4259152	C39151B2DA78C75C4999EE3796EE14E748DD29E6CCB57DBA0179C7DF986EF864
4560	4259343	CCBC1D6E48219F965C0F108939520966ABD928758D1A7E4951F3C28D56614044
4561	4259376	7AF5A545F87F685F02A4DE111A3CF0CC25E899B94A8E694880DF0AB1F90C8475
4562	4259389	405E83B6B99B91197CE489422C6E834FC574DD46ECB8289C1E76F78848FF870C
4563	4259397	C097BAE9F761A89D9DC8753152F9385087D4625B05F8DC3D1E8CF1D64A3CA3B5
4564	4259459	2C49B942B99996F98D572E0C9B8F86544E0A43045F11D7DB278DB68BA416CB32
4565	4259484	C55E081B3C8DC1BF42B5B586397A9AF187517221A1C69C85A56B04E74ABCBDDC
4566	4259490	75F40C327B79F9F55EECAF066BFFC5D281505AE85FD0032EC9A16BFD957D7183
4567	4259512	D2A47B6445A4133369B2DBA357A7B26BF79DE3255A5D2FE544721F4ED8FE62A0
4568	4259725	0919C5F6DD4744599B4134F0381D8D4D465CD481B95AC5BD3F868C1A905BB095
4569	4259729	FCB521488B7DE6FD93FB22AA0543339A84519534763583588882CA1EAB7B5D7B
4570	4259749	A12D7A6561E9E92BFAB230342993018D0CE8291C7C6DA964139869552CECEF4A
4571	4259844	8D3247438B79D201373CE968B04D69D5E766534262A3E57646C67020F51AED84
4572	4259872	0E59FCC27AE374962C64292D918A2BA897973A254ADC7D729873102D52AE3F9B
4573	4260109	D9FEE7D44DCCD4748991927CB52D69CDB790E08E1FDB411AD13DF9C79010131D
4574	4260204	961DE900C917D85190565FBE838E942CED2BA09BC3D73C10945B376F4127829E
4575	4260232	E6173B5229F885FFAAACAB041959F82E44F91995E184BDF665BA4E083DF7BFE6
4576	4260423	2A1E9DD75B55333E987B4AD4A24DDE9043A8ADA687033C1318BA23D66A73405C
4577	4260445	60880E8D1B8308FF4292398D51DA5DE0E7E126E0C6A9FE4D1C83DB6ED9AF3530
4578	4260456	CE0948EA10C7AEF54C73DE9CACBA6C4C208ACB993FC727709565AD57336B6882
4579	4260469	94DEB69488468299B15088D462DB367605D0E095166D481541CA3AF2AD5C79A0
4580	4260564	208D74A1F24E923963236536304E6ED3ADADFB9545FE7A6A2756D66568D0E954
4581	4260592	6BE225C524B15C440A464F3055A10A814E77C617E73F0AE28D9DE445CB4C2FCE
4582	4260929	C2B1DEACC0CAC5081432A10565FD5BF3206C91D605F9E5F5B7E64591F19C5BCD
4583	4260940	FAFCD57F8C519A419220482CF341DBDB40DC9F6AFEF58080D662F3D312C5B40F
4584	4260941	510F3EA6E25BE4B50E48A7F9A026796FC39D2CC79458C029FF806E118F19EC58
4585	4261262	8C109DFD84FA49B5152718680A97AC0A2504A00138C75F9F9BAA0C7AE092FE71
4586	4261468	7D657D630B1DBFCE4AA75348ED2B6BF290DFF8DBDBA00B41CEEF223753C2A4FF
4587	4261469	080A53F040F6EC29D44134C14FCC7FA06F36D5E2A7F1ED57632930B824D54684
4588	4261480	A468A62B75287A907113D6297EC4CC8E0FAC851440471F0244DB14467A765503
4589	4261543	A16363892AC42302CF75D2C7132C3E0055A4C25C3BB87E665685460B85760EE7
4590	4262070	19AA2D5DE92C37E3322AF836D3963045E04410A72AE4349BE4D907118DFAA91A
4591	4262071	CA0750E41515ECF98E1CFABC7A58E1359D9EE4120802C7545852811D7CCF287B
4592	4262083	01D0DE161E1BB0715D0EABD646139C0637A7FA13E53B9376CD15A47C45426730
4593	4262548	EECA0B90262800F1474ACA8A3F5934669C8385C7AFD1691D752FA6819584AA4B
4594	4262610	03B44F5E644372D503ADE49C353D2DE9263639948928721B4A807512696D1225
4595	4262981	5118863F1A770437D269DC154DC2670FDFF31844A13CA1F92EF173D597AE8ACE
4596	4262988	5BE948D3AA0E7856FACE23FEE69C8B9DF1F489A877B9F30514DFAD6BD5FA2B0C
4597	4262989	32EF12D15963F4A6283BBABC45497995A4798DE58AE4514F240C2ABD03DA23BC
4598	4262993	173A344D5A0B5B8D9F94D79538CE2C0F023A580816D572809A6DFBEA0F575A12
4599	4262998	4CADFC52655B61242CAE514C1E9EF38186C9D56630395CF33139CCCBBDB2DF26
4600	4262999	3020892812EBFF672D8BDBCF3A94CC17E0685A487805D4C60E106DC7B4495FAC
4601	4263005	EE8775B6AF6D32CDBF9C9D6A82D499F8C757B9227FFE94AA986115E4A09AE96D
4602	4263016	0C6B37A4FBECA54E60CE08322A6A57EC018325D6EB39752CCC2E33573331AC46
4603	4263019	18741FE73C959B662C74F51323CEB6A6A5A42EDE2E65642884509210F98E78D2
4604	4263022	736FD1B25230097D2C73AB124CE7ED082B43091D458A9E76FFAF092F6F0296F7
4605	4263027	DE8F29CC58B6A2E9D4035BA1B338DF67CF5ACF44722F8E57D74E008EB25CA6E8
4606	4263029	433BAC3FC6A5BF99D5CB950DF9B7E1E44A5B2DA56AB9D83FE182A4F2A987AD30
4607	4263030	7576CFE77823B22FF2AA8CE48D44996AA4750D5B964FD51104D08941F1597E70
4608	4263031	AED9D2ADEF5E64E4A199F9BEEAE50E2DFAB77822278B72AC7D70919D7364A0CB
4609	4263033	64EE780780EEBF05B6036FA8ED06CB9B5889E87B654214E5D5CA3C9129D29786
4610	4263074	992A35D01CC6FC967A0B1D037476694933861BED2E110CE2E02438150781449A
4611	4263258	11133431129BFFC2DD9553496A1CC1C897B66D7FB72A01932B339529517DFF57
4612	4263280	9E276E7A9362A20976C2C37A85491A4E3D533B626EB17A9A3A8B656A55FDBF52
4613	4263355	9D2C9BDC6094FD6FDF540E48977F67E4F3093021560105FBD4A83657413E7BD8
4614	4263525	B9AE52781A094D8DDDA9EF8399242A8075C052944DFFFC7A9E7A79E10293828D
4615	4263529	94C480FE2C2826D1529B8EBD860C31290071876238D8AF6CA64344793D9D17DA
4616	4263530	CE59A3308DB6214B2741424E41A35280701BA037EDEF52AC94B72C6F1FE992EF
4617	4263531	EAFB0EE1C8EBBD3F477546E6396F93718D817D28E3BE4E9AA0A5AD7767D60B72
4618	4263533	CF6CE562A41AC167211BAD5F623970470712C0ECE5138F71C552DF092E3025DF
4619	4263557	BFBE2BF1AC64D88AB8801BF5D39F2788BB6E1ECE773B52BE10769371B6DFDA60
4620	4263563	DBFE995A42AE53DA50D017EC1B2A83B338BBF4057112078A56C3DB4A5FC99F26
4621	4263568	6D19FAF146291E117D595022B6FC5FA5B049226FCCF0AC70996DC7AF7B3F952F
4622	4263569	D2DCB474289B7DEDABE9E8348312A4FCBAFFCA2CFEF28D76E6E5FD90197E202B
4623	4263575	D15D01341C04BD9AFE91F96666C6C657FA39EDFE2C0D370EDEE53FA118042F3F
4624	4263576	BF4E17CEF3B004D4F23ACE7AAFD0823929F7D1960DA26A2DAC8A6E5AA304D2E9
4625	4263578	CE51BE8B8148D86E7E5ABA099A330C5F18F929729D9617A7C2C5C2F1183C577A
4626	4263582	9319AFEEC2A548564085EBD1C2A6C086A002755A31A7A979AC8D83447F1690B4
4627	4263598	E8F459F9D8DACA3623021D59045F1B471AB70C796581607A2B145C559CE490FE
4628	4263614	73F14583A105EC6477ABB7AD285F9CD06CF17571A8D83F8842BB41A524D23B00
4629	4263615	32FACB37A0CDA1299374B3F67B9968AA93ED4B1B8C446BCC840DB47A322C9D05
4630	4263770	DB927DDA8EC51E75D6828B8E023D0F0195B186EC97865EC6F767D77A490A324D
4631	4263806	0FB55DBA9A572020A55E76FDC69FB05605EEAC05CC20B4436A999F787E41F2E6
4632	4264065	6D3145A44E6F5FF4C212687C5DE3904BFF4AB3018195E2159F98A77CBEC700EC
4633	4264066	37E6966908C683957034610DA8B3078224010E6F7F59B1749987197797CE0838
4634	4264069	E5FA5B8574FB01B23E44B3A3407273DDA44E75D15709087DD50619E2CDB3BBB1
4635	4264070	03E48EA0291869D4AA48193CEFCBA7911A7BBC548853761D21FF27F39D0CF718
4636	4264072	632D71977446AF40F670511528E2FB51A1F7AB2CC8D3693F07BACA7475944C1C
4637	4264078	47EB36EDE404981BAB137539AB4E305AD4E1BE5B0A8B9DB36488499AB9D3912B
4638	4264079	0D151746643F2F13DE9534A127F730B1D7CE4AC1518BAAB1FD876700C06A81A3
4639	4264097	935C6C0B838CD6913FB41ADC5F0F4F378292C0FAF7D924D8549BBB4F2774D9C9
4640	4264106	CD29B0C0F04EEC0CC27D3B2F424865E8BD685DAA782282BF5E0A8C95AD48A5C5
4641	4264108	3EF9C0C8644903187A00A29A6E24872DBB933457CF55EB9FD3C28E105CE8BAD5
4642	4264109	D0A612227D2E7F5AAEB8720021B31A7218AB963FE0386F29C0B29A2445958FF9
4643	4264113	ED1DE76F692172282D1FD40884AF5263A9B38B79715348497B15B5AF1613D531
4644	4264118	CD3210BE6BE54D4CE7B088FB31563EA68DD5C0B6C81D92FB5BE255ECB82B87A5
4645	4264122	B51820F4EE6124D90380A558FB6DE10E90DB1F05303731240AE6B107573A8C4D
4646	4264123	0536E7400B74100CFE3310A01461673454D4F02B473CFE05FF33A80040C45BF5
4647	4264137	3747B379969D5DB9AA579F1F4264D63D66D3D1D07415D776772D4D372308E812
4648	4264154	BF7ACA6ED44EE179C40008BBE51E4742F60BD21FECC618FCCE5AA14F62DD582F
4649	4264318	8D44F85BC08F74A6223500297F8F2499D346B58949FD9294E5CF08F905519B7D
4650	4264346	6FA38B57F733156637648C3CD6B370E8CF0F6D1F8F58C32054E72336AD52BE26
4651	4264438	4A8B8349639EBEFC12E9D9B6CFF7DB496D8862124F1EB29C71DE617CDA658800
4652	4264605	2C18F1E1E30F1E735414D51617789BBDF4AE71578E0277DB989BDBC70987989F
4653	4264607	401053B154881690DC71FF76EC5517782538EE1F0FCBA57DDCD14A32F78F9632
4654	4264609	C1A3D0F19567E9FFBA2DE76B029EECDD37961D5BCB0AEDFD04326728D982BE1A
4655	4264611	5E8ACF0FA650D0247E0DD3BB546550B92A15703C0CE770A5F1EC06273DC48148
4656	4264636	7C030E8533A06F3B208E9D9290217F8D2861E11E56D3BE10A0FD72C91168DB5E
4657	4264639	58BD28FB232962BF48936A4135E773612CBA951B9F4DC2FC71F7EB637310230B
4658	4264640	AAAA79CD535AFBE9340FE79F8F877A06CB56843B33D5F167DC6E256290B8E5AE
4659	4264641	BD7E3CAB775ED3DD84D87D73A483AE494DF5D1E280066469146A6BDFE386BD82
4660	4264648	C6AD177A00C779F3BCFDE668B368B920FB3DEA5F7E6401C77623EE340CF0A834
4661	4264653	581399C0539541DE2EEF1AFA940CEEF1446D683FEA6C1D2844915D1BEE42303D
4662	4264677	8B18F161BD34E4091C4BFA7D9E6D5F60A7AA9CD28BA6B8824D2B59E8FDC306D9
4663	4264886	37C37368039F412D94784E596F911C4D883261301E5B83BA7699069C0A61FFC6
4664	4264995	C97A5B7E6D133271293471908506A9A12CFF0AB7892804042B39AB3C85882CDE
4665	4265206	29C781B7475A9168C3495D3E1AAE6A43389290B07DFE4457CF9CA530BDAD4E6A
4666	4265269	E2E5FDAD48ECA6A40D4B7EDFF6CE4A611C6A557157BD0CD5624B5E8820D1064D
4667	4265292	1B312D2CFE632CCFF6A1D7F61B7173EE4EDA8F1B8C95B255357E09CA5C0BDCF0
4668	4265312	C7FD5687EA5EAB1B1F5D77E44414CF4FF640EF1D8DB874C13BE38956C99757A8
4669	4265318	DC9FD31A9DCBA0FB188566AA49F93AAAFF5FC85516DE7B08774BFFA69ADEB65D
4670	4265323	149FF61EC9843C22A7DC40FF7E93958B94A7A55303ECF1702166D56A31735364
4671	4265409	3F17062A03304E35143E282D767D6D08E51CC288B47FD9061DAD52950D848B81
4672	4265577	6116C6C8162F84B4FA34EBEA4DDD48E111459C14A134702304EB99814F02A75E
4673	4265605	18FB34D17903374B56B9C647AD71121773D06E306AAC574A38B91F458BF24C09
4674	4265807	3920D9076016F6B1144961FF6AD8BB640BABDE5DE30FD746802035BA9ABE4D09
4675	4265854	09F6D05D2F5ACE05091E34A0131161E9C735DF46603D2CE270CDCA8832732F0D
4676	4265919	B2E36F19165D79D5A0192193ABFA5CE63F1BE76ED3420F3703A499A3FAE35160
4677	4265937	2E66593DD34DD515C6D57DD5F911B39256A21F9159A8133D824AEF95BC168AA7
4678	4265965	90E4B2669251436850F90BCF4313E7875795DDA4FF478EF42D56C832A62E7847
4679	4265993	ED2A9711B89D5E8FB88E81FC6C28A5B21263A90660D1525C0770852AFE8FB9EF
4680	4266214	7F30F5D00324D3012018B9D4E4FDBDDBD3BF8931919D69F720D4B6D2F0C79331
4681	4266279	9ADD20E2CEB67B04780893B7945028A2EA5D0C6B3C30540F8CF03ACA8A7BCB36
4682	4266297	3935C76CF7F221FA4F64E8E0DA1AD367237A5AB870E2C67F975EC63051FC7645
4683	4266325	1C95C0674B57C8D82C5A4E3FF218FA037805F41832581EDA82C41431CD370F6B
4684	4266353	BAB6B228FDAAF12191E110B455A8D3669BE84A64A491848B92C1A59AE09DF9FC
4685	4266639	3DB90E3BA28B2E01C6E80EBBB7DFFAA0240B9BD7B2BBCC83D044061AE2AF2984
4686	4266657	1278D941FF8B3631DA53414CFA66BAFA77D301181E3A1C6C30FAF1BCA61D99DD
4687	4266685	C7AF8173576C90F5DA0E2F902166DF8A0CC1498D08EDF782B60CB8ECB22BE7A9
4688	4266692	76D8379E58CB5CA9AB0C5DA6DBBB55DE61EEEF5EE222447E2430C9476DF394DD
4689	4266703	E104AF4BAAE0DC4758B2489BF9685D36FEB0D1D1D8A026564B8EA44B1ABD6C11
4690	4266713	63BB47A9171EDDBDDE27B8A201A0C6485B7BEBC03060661E5ABF869B38C5917E
4691	4266927	C4E06C59545C4A30409E2FB7BEBD9F6AE471651F37BDB17FDA0ED922E6FB1698
4692	4266934	3897D185D4069C49FBF1D9FD8AEC78047E735D05B4FA0C1206121509DA258B60
4693	4266960	E93C3E8A331643747612EBEBE10CDD5B7709C4D95C39CBC264345B6273F1E1A2
4694	4266999	314E2648FBD9E4041F01CD84F8C9D915211BE380BFCA2AE65AAF792FA1DD2632
4695	4267045	2091A70A5D7EBA1CA4F725BC0BD1F61E2C2AD32F098694D2A7CBEF67085CD05C
4696	4267062	4ECD23358ECAC685D58DEBC2EC60D45F9C2331AFCBABE6F0E6A6BCB44E7A0470
4697	4267275	079493633772F128C1CC143F585A87F93B148C5036D3BC32E1E172D8878E481E
4698	4267287	1B7EC099B7F870D9A6B5EEC6C896D195F2530FD1DDBF14F458210B2C570DC217
4699	4267294	E337595FC2C0306523EBDAD5F9B1D57CAB920AA3C3171AABC085B87F7F774EB9
4700	4267359	4676B971AA8495FEA1205BD34E0054022E95E023227FEFD0413680261446C4F1
4701	4267377	612FC24222DE5AFF8E4B8D1C4E18974F65B9FDC97C37045D17484585A40DAB79
4702	4267405	52026DBF542727F091B059B3A0726F11A08A244B6A8C27CFB49E7FB4EF8412FE
4703	4267647	570C3BB6E3FD0B646F72852901F435F2DA3A42F5F17C426D9003C63F7152C227
4704	4267658	A60F351F3D0F7C693396997E89B20589DA67BFF4E0A149D65EA0B00C54431A20
4705	4267661	B540C560885B55211EC666F4C31A7839F53DEEB333B145549A521F5BF47FB3A6
4706	4267663	85C6AB65706B99F26022EC2A172B7F4594BE809C2CA6B3CD2120C9C565559E6A
4707	4267669	0CFA5C1A433A66DAA28228C35BED5CB32EACD63F6B7CA0F58E286CABE4AEF79D
4708	4267673	386E98CCE647393FDD85B3B400C35E4B68D160390305A8947B9907453D91E19F
4709	4267685	DEEFBC5583C5E867FF19FC581FE27BBB328619591EC41758D517B982AC78E0D4
4710	4267699	6009C239F283E4077470A6CE2F6834F55B47AE3A51EACDFDCF0B5B2812C320E6
4711	4267703	01A8E323BCA03CEA5973D57E725B8CD8D31BDF309FA3539ED808D95A80B3C171
4712	4267706	662A8EB1EDC01C16386BFBA10E007A576E8CF5A159543BB5DA3C0F3CD3F89126
4713	4267707	6D7692056F772ABA1ACB06CE075FCE55B87CDB240220BC5C81489FB9497EEF5B
4714	4267708	F15EC3D69D6DC7F14FAB03AA957D8D3194072554DDF350D464CCA575D50C7BDB
4715	4267709	2CDC1914C07ADCA8A978875B0946145A08ED5D9793CD73CA11D70404147A5CA5
4716	4267738	585991E11DB019AEFB60C49A32706FA075FEF366FBF19647AFDDDBD89D683CDE
4717	4267755	0E2C643B1C0F075A4EEA7C40DA1A4A428A1413CD4622A4548893941D8017A7E8
4718	4268035	F3B569EAD4F8FFDFE08F640DE73CB18FFD93D04ACA483AB6F6C33AE539C47B34
4719	4268054	B9A89093F89ADABC313985D69047597D7EEE3733CEB5539391DD024CB90A4D48
4720	4268200	C2B002A0E0D89A4DD2A3080728B041E7BAFFA405066DCFEF3F94F578A076C052
4721	4268211	41E4647676468F5294BA86D1C3B21170671A4FED3639973462F60392CA330549
4722	4268225	E4CCA3C59632B3FBA1BD8860A6DC19E73F4F214A57CA21AC77E0093763B55403
4723	4268244	7CE8D6E97A5F0F3805349E74F603955BC550539EF2CBC6AA180469DD8F4BD3BA
4724	4268246	C5734EB0B7FAB1D1B8661910940A6042728B60D173ED0042AFC743804AE416D9
4725	4268250	E1867A3D8E8467992D282EBB55A349965366C97091E64297035D25DB4F26CEB2
4726	4268254	32A1EA5B4EE7650C5211168D6E8E6CA94C1F4C200D16702B11A983DE54A01FA3
4727	4268255	DE13A83C55F5783B735648554990A6C33F98C2CF72507C69D8A7BE40FCE62CCB
