core_clause_id	fcuj__clause_id	clause_sha256
825	4210447	B76C2B36315483279D57A1E3D6FA1EBACBBE216EB9113E86DC30C8DB4D122403
826	4210965	D4E1A9CD1D88F58B1C170E90BD1BD9742DA78AE7DA661DE2C4A04FDB9B70EDDD
827	4211642	63A66EFD4152B206086E1CA5B7B849F0F6034724F16151B60AFF1B6EF4D808A7
828	4213091	1E442B4DA96B6B9F0DF2F029F04CC077F35FF645B919F213433CA52840260943
829	4213790	7501C21C5BD65C246ED9580BF27875C225D917AE02FC56F82F1716F30D31722B
830	4214057	03889DE2F94EDBF6D0D8CFAFBCCC99D91996CBC5BF4951055887B51C07FE7DC9
831	4214818	B752259F98ED6597D09B83092A44E030003A5B629F5001A99FD3C47C81EC2C68
832	4214851	90AE02E71ED8BD2D42FED1FD3C9B8D0EE827FF507C0A2463478680987CBD13BB
833	4215003	907E16C1EA7F9ED5CC096098B09EAF44D8E09B5EACD6120B1C9662851418F3D7
834	4215571	FF4A499403C9980F1584959B3243B1566FE80C44E3D1E17406041B2094660DDC
835	4215723	ECE3815F031DC6E614B4ACFBD0D7718CA96E6B17FAD9D4CAA8171475A58AF26B
836	4215765	C88BA45F8BCC35569DB3C9D7E20A4961B9B9E0E7FAB9824D19C3C95A2F6A2B46
837	4215931	1DD0C733B5490BF0C292B0DF9A6223B46437B275CE416C45CD5CCEB8880F5DEB
838	4215947	75C8AFD46A58E100DE8E8039007B74F2F985FFA720BA068BBAA9963E60F9D9C0
839	4215951	FB59FD756EAC0ADC6F7A12E9AFC2DDC987D3FFF5612B4444BEA46AC83333F4E6
840	4216082	339D392B08F002C9FF7498C88A27ACEAE041CBA1EB037F151462A7339FEF1487
841	4216083	E17184CB381B944949C21124D04AC130146B037CB0E07970C46BF97852EC5A45
842	4216125	161A26E31EE189C8AAFFCF21ADB6D74FD1DF02003E2CE2B1DCAE690439F85D34
843	4216291	632AA80957C41807809EFD01C727B490E02B38300C706F9D3832CB37093CEC07
844	4216443	E381A2F39BD51EE8BC0583AB063AD97F7B9F6ABE8C1CCB261A743A4B6E7F57EF
845	4216484	05DCFF496B1BD469821BA79231F4BAB2D8B0FD76328F175465E2E981231D588F
846	4216485	06D779E711C10131D4342F335CF01C8F80E823F33DC3074A878691C36CDF9F28
847	4216735	5A9696E375FF4AB827CD3A4D5FA4CFC69C19A8770DE1B18B4BAE22C23623BF44
848	4217087	59703AA7D7A99875C09119142BE66D85D7E7D66D81B99586860E0C1F41353F82
849	4217824	7017E7818356640F2DB9DF69E425244529BEB38CBAD70FD63E1B7EC77D3DB290
850	4217840	BCAE4D6558AD91C140A518562B587022A9FF63B58FB7DD75C3F335C58638858F
851	4218365	DD3838B264C4CF2DCCD42BB038EDB11650C718D494D905DE55CEEC53E54D7059
852	4218564	5B472715CCAB7D0EA634131315999FE4ACA76A2A29DAA01D69CFCB48F2A5A972
853	4218743	8085885678AD0807F75B7E1E30D4A84D01CB149227CFB313BC3FE08924B65DDD
854	4218823	9B6D4598676227F14DBEAF0C3C5AF6E064007FB29A39F141FBA757179EFA2435
855	4220445	8EE6DCB5640FCF08EE08AB0877048EF658A0FDC94C718FDABDA5941D0E7A4470
856	4220451	1179B6FFE7F89E383A08894E957EA29C18883BED92B2B3673610BD7688233B18
857	4220480	405CE63F8FDCC06933274A0402D03BF16615DA035B26AB794C9149222A1C1125
858	4221736	65FFD1F6C35FD0B9E5C3C67BECFDC340094C11C0357FEA257ADBF018F2ACF335
859	4222818	F336B66C883634B11E4898A66F1CC3F6DB98C9B202C3EE1B7D8EF98F2A80BB0B
860	4223358	FF9BE370AE9D239E034CA7FFDC0BE23F29A902B9F1FFD4F985D29765924E9EA9
861	4223392	A12BB99E5DE966B6175D3D14A8934F35E51776180643BFA5653C23DD22C68B77
862	4223394	412EF48B6C95050A4D796D6924D74FA2CC31F5A105B5B4694C19F7399FBB2DC8
863	4227339	0EAC41979202CA4BE0C04A2480DFE791FEF1771D4AEDFB72C40A5F3C89CCBE9E
864	4227504	B8F1B25F2BB87AD9DDE4BC1065591D009939291A5451201BEA82BE8FD43396BC
865	4227788	3C30703535C32496345853D7127AB942E069A040B5250B2899B321F638718834
866	4227864	FD41E2AAA80A3B8D27A9D7E053D9BC639211550C76E3ECCDB5316C2D1718493B
867	4228059	79C43D684179A0B52CEDDDA5A7684D44867456BC0FEF230364FE975D1A259DE4
868	4228148	7D9738FAEF73761C538050E283D0178F220B7093823D118AE461A9548D9F10D6
869	4228167	646E50C0CB04B639826AE11A9A203E0F74D73427DDDD18539BCC9B358E8134F6
870	4228224	C56EFBFB320EC4DCE5E78DC9856407A0779E7376ADFBAB0B5038BA0BCD114438
871	4228231	146803DC0FB4BAD7988DD727D887FEA6B71729B95C9C881D61E5A4DD817B2D56
872	4228419	2D9152C632CF0CBB491492DE6FFA8B873CFB1DFE6E8E88700DA3D1EF3D0BB313
873	4228495	E64468DED2B3B477F3DFE8BCCAD30DDBB3669405903316A3885FBB9D8CB034C1
874	4228508	FE1391FF4B8556E97571A6B84EF1F9E9DF36C8A4405F1AD100A5D83F7F581FAD
875	4228584	5F8DCD5E9A4991EA7E2A463E5C99872210A59D8DA3277A57450177DC94C93005
876	4228595	28E7D1E5895FA5CF6E9BCD965C4E1D6E928CBEBD92D6B587DDCCE3A930F785C1
877	4228766	8B7B72D29D508692C6647CF64EABC22688B3C192552D46417A06C5E26825418B
878	4231221	512346688C690F0A72AB3303C262C653F52703D97FE7B8A4250BE8558F817F8B
879	4231467	AD8FDA01686C17FDC30E066E783F580D874AE4DC8CDE82BEE2E37E581D55F084
880	4231581	12A8666CD2C39020CCA2462136F686C65F6CB8A28ADA3C8430AFCA5B3D7D1572
881	4232347	0AC6CB6073A67E6AD1E70F0ED1390A3898DCFDFA65BC1B1DAE6D2BBD784D6E7B
882	4235970	F58228D39A8F630C14D8225EC82B14E7666E4D3AEAD59D6054F8C03EF033BFD8
883	4235974	099C6768BF5499EEEFD1573D6516221730858FCAF01EC340E4591E8D134E778A
884	4235975	4309E0CF4EBE0A63BAC92FE06E04AA96D9FE9F7461B4A90D2A4B2FF66C9AD0E7
885	4236585	3A6538CF3945828B2DDE75F639DE00125ABB271B5DBF4FD38D74F4FFC1546E08
886	4236586	74DC5845363FF6B21385D66992869F95961ECFFC1D8DC1932563CAC1C64171AD
887	4236587	F91535C58C7C7914157997806A44B2934072226CD4560B83463F7193F6C5604B
888	4236588	184EFDF12DFA123EDEE3E2A258C179C10C23F1FBEAFF9227894B3A39F3F4B3A5
889	4236589	121316ED9C8CEDE993A88FB428B7F55E8D95CB272E9131A8A1B6826B505CDFEC
890	4236885	53B5B8CFF643EBAD48391CD7DB7F6476DE665F2F7082C4FA5F971BDEFA858DC9
891	4236886	E0A2B84C38AE8989D38EAABF1102C79DAC2895070A84FBF8A2BD005BEC7336EF
892	4236887	A77B1F02D6557316BF255291367A1BDC2ED04CBC3B437DC9B5820F7CF03233AA
893	4236888	7C4C59EADC38A393BBF10299D168117ECB4B06336B5B78A35091CE2E0AD2419E
894	4236889	B2CAF1EAFCB572A5EAD6EE59A1135850CA40A07A7A264A1C7D31375802B12DA5
895	4237185	590DD29AB208071E297B322C89FD2CCB6075F23D9D100BAAED43FFF3210CD322
896	4237186	8AD763F0CF238C7D7900898A47D58D1CB7C406ED77DD4E3FDAAB8FA87DF1C505
897	4237187	413EA427DC5FF88FDF55A5F8D24912EE96D2662859218F584C703B9ECBC69D34
898	4237188	065A5E3109D1A5ECE4ACEF2C9C0AE8CD786BCAD56BEE05E8168D2ADBD47B71AE
899	4237189	28EC576073A99408D642007E5B040F20FF62682F7C0820C254F903976E90BB6D
900	4237485	A487EA4A0E0DB58AF7C7092BAD925907D47CBB8535E7DF973EE9039F96AEDA95
901	4237486	A923F9680B529E26551B73DFDA73E942AD9904803529F2C27D1CC6822C9904CA
902	4237487	739C1127C36091CAE028647146B9A30E5A4184D5C0900F779B0CDD40E52AAA77
903	4237488	7640ADAF5AAE08618141E0C0171648261560E1976F2C6AA173AF738650AD0E3F
904	4237489	D9AA99C9715AFEDCF1DD3B8F1444D6E3EA844B4069FFC704F22C42CCDD12CDFB
905	4238509	2E3256798E0BC87F16E60EE9E9BAFEC466CAB1AAC41D3027B84F17C5728FE112
906	4238783	3EEB91AE7BE3CF079E58F535DE5AC8AF85B952FA5A06EDB7D9354E99FA2A2EA7
907	4239143	F9276574BEF3EFAC6645B1471DB4A1E5F84832E05CAAE69D453AA1B3018B0FC9
908	4239503	08A1E8E06AC325B07009A08E8E21E06014EDC6C545BD581B992ACFD9588DDF35
909	4239589	F893FA8E1C1556AD47DAAB64D58E08B695253E93811C08CE7FA8B3E2EC145AD3
910	4239619	C073F9EC725DC55B687D43D910A1D9D7BEA838F4F9C59A52051F97242CAB5A3B
911	4239843	CDC1DEB857BAA4E32E066F1D1771F05234F3CAFC753E66DF01B7CC3AFECFC530
912	4240402	3D74A137B5DF10BADEF61031A0D64F332E2D84848BE72BEE77FA09CE9F0322A2
913	4241332	0B91BD56131356000A54E867AE852DCE8C5AAF92A35800543D46D4E9EC3C4392
914	4241643	15D42EF0173855AAC4C20AFF40EF920120F36754FFDB300EFB399B8F4F275811
915	4241799	DD3A06D73D5DA0A329C1AAC1765C73CDE733EA0709548F719DA85FDB55954264
916	4241842	68B60D111F69472034B7A82350D7D0638315EE2A943343CD2BE530A83F6A7909
917	4244681	38C68CB1EF5EE6898CF02F7D69265BCCDA8ACCBD43EE0180A6632FA882CE7CB6
918	4244746	8895C82B8BE8EBEB93AF275B393A7CD4352E7988BDDF70AC7377C0D92B02DCB1
919	4245293	9158FD40C377D373D5BFEE0663F84AC67E741394C3C74AB01D13967B6019134E
920	4245466	8BF0825B994FBD298B1467C94A0EDD2F0C593A75B0CBA93D6E471CA6ADC80A9A
921	4245605	4A64486B2E0314C32FD830C3E5718DAB9BD1A92717E0ED6AAD1CA90BCE1960F3
922	4245653	FB321CFBF6202E1DE529A0078B6E86A26350662442BDA6236135ED132CCDD5CB
923	4245826	F86A8C0D836282057A226B7C3C594A0E8A33A88F5195CAA274E3F89445D1B9CC
924	4245859	66895097EB3304A2979FF695F6A1B24AB4BFBE2641E66C04AF513CF503F64B84
925	4245965	AB21D1F31CD7C0A00DC8C2324D9808FB263C639520DDC696D7E8A976F2A723B6
926	4246013	779E53ABA88C991EAB44AF694451B863674F4AE926FA13C2F5659FB90C3DE4D7
927	4250100	9FF7C3AA0624FE3339B70739B31DFBA15E497C658E4F6B84B703EA17E7CB2C66
928	4250110	AA9E4B454A2C437609FAE37BAE0279BA30A8EA6FC3BD08D8B879AEC501EC2CFD
929	4250112	AEB023AD3615095C915C73FE70EAD36067CF5CB23B25F44F9E5F0AD0F5C1D755
930	4250148	2CE1E39FCA606F82F8EF321B38D6416A9E1079FCC7FA4343E98E1A1091094C13
931	4250149	B466E3789C8DF58BCF4BF06DC79479D2C7C509BAA7610813455CE09FA54D552C
932	4253447	753AF9E2AEB832B652D1F6EB4F4032B128D26EFE23E4240507F81AF6D9A50785
933	4253888	D6604C8392FA50204B3A5E496EE087D413DBA1D3DF2060AC7626952DAC158DD5
934	4254271	2374C99761B2CB46EE4FEC6E53F83DA28F6038301910DEC7318389244E764756
935	4254722	C5C5B9EDB427671355DFD3ED32658BCBED60894759DFAEC09A5C2C28ECC61303
936	4255128	13186F2A3F6F31D321A9D440DB1434E5021F2FFDACD0C8A5E2D5FFA86A04E635
937	4255196	D028D1C2BE76E6EBFFDA91060713CE66E1AF37BE951674D177D1A56FCC5551D3
938	4255442	8FF99B0AD44588789FE150A5EE555A465F1EA200A4B9DCCBA965412AF5A5F0BE
939	4255488	4003FE133CB662B1B573546433AB9107E5B5306BC4C9E5F00D617D105B20AFFF
940	4255596	BE87E67CA43F8D5E03F810B914E7302DB361BA4165F3A32155030153ADC1BF60
941	4255802	C52363E792640953283C2F354D04F353202E357804E8F67B4A4162A3EB4DCC34
942	4255804	3F9A6EF0F1A73E70C688D33F8EA9BF3684EE92A8306C0324E6607370B30A5C88
943	4255848	72007C0ED1533F2EF1276CC0D6E275821DC9E0CB550236F9DA0BA56EA97746CC
944	4255850	28CC9B4712B457BFF8141C49C056A377E09F8A9B3CB074420E1FD59DF00133DF
945	4255914	1E43B56343FA427ECDC16542FE83AF31C6CB93AC6DA531ABF9D1A7B9923CB56C
946	4255916	964886EC09B863AF3C5707C115DC2F8E6E3D76A82B85F023E3191A1624D643E7
947	4256162	3F41721E46A457940397CEEA4B26FC45DF57365D905C7F7FDD6FCC0EC66324BD
948	4256208	2F98E3162D4E5D8986A5E2E770C179F90307A5CC8E4D4FF4DCF7D2581AE88FB7
949	4256274	CD311A24DF920C1DA3665EC73266C19F4C9717A1222968D254526C105EDC6A13
950	4256316	47826E0C6391A3A92A96A77D7950814367A6BDA521D14CF4853ED66F15694906
951	4256930	3AA904F1450CB6BC5CE4B06C733D912F0B5AFECFEA002D964DFF9018994E4BAB
952	4257108	28FA879AC2173BA6A46C2A12A86A0FB1C0DCBDAE5B1853708719B3B5112E5F98
953	4257594	432ECD8494E1C5B6931819B16BAD31BE78AF195F1111C914B9143768AFDB883C
954	4257665	7363717EC580192E77EA66F07D35DB92B91900651AC23DF0E7B8FF5105A004EF
955	4258136	72F0ED54FCA51F8B22F1F84D07331F3D55F595C4E616BEB527A13BDF90C30CD9
956	4258150	05BA7F96791C0402BE69A665529BB01C0EB6CC7AF75AD3E09757F6CFB648DEBD
957	4258194	6F2E071901BD9A670A8C9433D30D0C29FD538BF56E6D93E781AE74F9F8433F1F
958	4258211	99CCA5CE59B4221A2A2608465A72E9D838C55CDEB9A64F232848F0EB1C2A974A
959	4258299	D23B416E81C85FE5C1FAF23A1B2AE8447BE7069C108B4FC630845F4F16EF1C83
960	4258404	F4EC69D9AEA3FFDF7E81D225CABBC60512FCFECE1C4DFD9E29ADC3AE8478655D
961	4258547	E7249A17371F1739E5CC70AB574BACD2D7D33D4F292043A216B3838376DB928F
962	4258549	7EA483ACF57EA640FAAD3DC9F6C297815119BF3C16E338355B5445218FF83100
963	4258580	4D42FC6535293DF5CD42D502B5A4493BC89036AB4C695F1FBA7FC09B02F4BC70
964	4258581	2C0D48C58D217C8586A497FD6C73AC9AD27B2005AF6F260BC4F2E993D4E4026E
965	4258583	94F997F99918FBC9C1FEC84A864E4D9EAE980834A18A219468CC98671AF7AD6C
966	4258584	BF7EA7F82469234EDF669BBB935C8EF676210000ADD0C0E1D6FC896AF3C19906
967	4258585	0C96AEF1897B5394E3543D27141DE35E5A9AB7E967350B7ADEFCCED3F70281FD
968	4258843	47A3949BAE80BEC72FD3A0963E7392ED11D3DD1B224EBBC0F1F9B6E0B4CBBD5E
969	4259375	9CC095034AC0E3891A44B188EAF58FAD1539159AF150582BEF18FCADFA403408
970	4259880	014273C01B550FA79F813C4B0A57C3DBBDAA9352B8228BDE8250AFC2DA0A7EEE
971	4259881	0D59286CD1934E835FDFB3FB918C02F47E8517B2E0BD329B4545A9AB9535C0B5
972	4259903	DF1AFA6A2536A669A4F7E3AECE9424C84B0233CB07365F1275758FDCA4438A9F
973	4259923	3C36CFA510D3008CB801195070FD6DC28A6C0D96B44B6AAE3B19683182206A73
974	4260095	54D533A3A419953BBB24665BFCC3BDD21320BC85E4766769297B249E2E678F3C
975	4260137	9FA0AFC04A244B4ED644147D3983132C4E448B3BA41491D65795207784948BFD
976	4260147	0BA3DF8702604E2E818D860BA31E824F7D00672FD0E9A7425882459B6233ED35
977	4260241	5A7394B4CDC955356ADD1B1BFD03D8A643C66296DF583F5F652D7E6F8B8A19AA
978	4260283	0D189940C582DC06455981DA5298D2956DB8BF72DB1FDA9B03B1483EDE2315D5
979	4260601	13330836E80FD9906C83686D374628FDE47B7909C289B812B1FAFBFA6E331E4C
980	4260623	D983971001E4B4A7517ED0B4BCB62581AD2ACB9F801EB87A95A492BED4FA4733
981	4260642	86D35DDB8A67F117CDD8A4FFB4425A2764DAE788CED4B24BBC08C65F311A482B
982	4260643	FF1BDE5402723AD72B3BD761D134250AE41BCBC5680BC433CB0394AFE39E8C32
983	4260794	90B112EF090E2C4A8C999C9F8977A284026448138A9BA8BDD37F6C428CF5FBEB
984	4260823	E57B3212F787D96819A5A85D951E4330A927A11788897EA26882CEC456715E24
985	4260825	8009223614442E2E74F534C1E265F8BAB0B0FF6AC4531FACEDC1430BD346EECE
986	4260845	4C0911D2F1CB69B282DB8C669605BE4365899A9D61D486DFCCC9655AF5C34C74
987	4260871	D7557800E2F31A4CEBDBD9F33D01A14F2377B9645014224BDF3DFEBAA971AE7F
988	4261711	B63EFF8FAFC4E83FBB454AC385EC060A855471CE9EE3982E7FE14C11FA41F12E
989	4262443	BF39557D9DA58C408FFCCC33B77E4F1AF8312BF15998701E3674A0D5F1C0ED22
990	4262446	F7429D543F6F36F5266A4391F8CD7CE09A415E3FCA73325E9A09A789390A8A84
991	4262449	3101FC8230E660E4AE9E164D52C38685F8D1315281EB7C5891F15510BB9BFDB7
992	4262490	9626F540899A4659D1493FAA31D64BBECF3A1E8AFDC29D173D4A782BEF10409D
993	4262491	C0F44AC9925A2DF7CA8CE68F2306A9C1F2707242764D20DEDD19AC3D5219B926
994	4262494	45C7743C3AA051F514A1A0634D765F68839A5E5293EFB74D368B7F3C06B0D6A3
995	4262498	124C3B153EF894BA626412B373CA12F3B634379C12F9AFC4D98ED710B07BE27C
996	4263605	708B150EC6365D5138639709ADC630EB468281E50EF2C4C44092C26272A8B94C
997	4264090	C4E905FB2B7F8B6DB83D598FCB152595EBE1CE3DD9C4720EF48CA69FFD8B1D22
998	4265061	96BCF27AEA91446B57B6707FC35A530BB47C42BCBF03C09FFF06EC477961924F
999	4265065	B6E6F6AC419515AD7731382C3917DFC98613A6A12ACC71F2020946C671D11C2B
1000	4266313	DFC6E522478A5640DBE97F9ED903B5BBB24D0E05446CDEB36D7B53F9075C1239
1001	4267054	9E029245DE78FE2AC146B7283A0124A309DE2A1DC3C87C84DAA1061BB46DC7CD
1002	4267393	4540C7EF4EB1BABC9D3AA8ED48642313FCE329FFA2E800C0095E4F4155DA5271
1003	4267466	24433999781BE993FB7E26484C64534837274A18ED430F2711071BA12F45DB54
1004	4267592	CC5D7802F444EE6C4288AC0DABE553E8CD048CCA434614A6F4AE42FF4A5F0B60
1005	4268180	70C7F1D8862F30101A9332AB30FDD7BD9E07E74D026AE46F402942D314063E42
1006	4268771	6320A8D002B66D7A036C86B816DAA7F8D822FEC3696C135CED3875996B476677
1007	4269311	2305DEF2735FE523FBF6420534700E9C93BFE5AB85B2FA126E2BEC32827EC857
1008	4269640	FBD9049B3CB279A5563AEC3C4755302D19DE5A1ABE5C50728312E981E477C6F4
1009	4270933	F63D2A720524E7C20D04248D39A183368B09C11BD23D611E535A8CD3C096F19E
1010	4270986	491E32F59570CB8FFCC542CFC13CEC89769A78A72A3A8176078C2E31430E5CA6
1011	4271473	27A93C152671B76EAEEC803C473418334F73B0D00D517EE404586ED67137B788
1012	4271520	107AEC6750FDE2E749104E3962DCFCF5071284BB4CD68424078ECC08A4AD7C93
1013	4272535	7AA6DD34E614DA069AA9C4E2B249B7E42E7D470E6A3D0DCE3A08C53CB0C6FD6A
1014	4273658	D2E85D023CF37D74DEF728BBF020101FBCA0A1D3CE19FE8F1EB085650DA204B1
1015	4274360	87D8F7B3E8167A96A4684746AA570CB2739CF28D5744BE246825629918C5AE95
1016	4274362	AD54FBFDE50456E5DFAFEC53C6C009ECDCC0864CEBC359E0126EB38E4D131684
1017	4274396	A51BD85F47BE1C8D1FB18061AF2FEC3B11B50D9B70008EC60F503346EF6743DA
1018	4274398	52A22DA41A2F121295993852FCC88B57B3E94FA0D3831F361EA4BEC58C908076
1019	4275343	A8282515988DE9D8E243913FE82B92FAF11BB71367B964C5519477544E3B30B8
1020	4275344	6FE1786465ED1160A1B09DCD5615BE1388779B4C683C937F270AD5A322F78728
1021	4275640	E2B061812CD1C7C952DE53D51625E20E6F411124F7D7EB6B5F3D51CD168659D0
1022	4275641	AAC7830CB2921CFC5EBBB3D8A24FCBD5C485F1A005B8F669A022BB2B6F42040D
1023	4275642	6C05A571C1CBEF65B6341C5A73388B60E592540FB99BD3BEA991DD02E3457B4D
1024	4275643	77374D64C62F9B6DADB1F717AAD9A95A58CB334C27EC5C438AEEF2C79AA440BC
1025	4275644	678FF21DB236F5B31042085B7DB99104D14FFA6817EDCAB5CD8081F101E36905
1026	4275940	E4C16BF9DB84D7FBADC3F58895C0A367A1D20A1C372388CF3B1009FE96CA934D
1027	4275941	2E6DBAD2ED18643DDDD122053BC5B4D1375D4019D79D978AA77D14244A83C2C0
1028	4275943	7A5F33208E53C274798FF546CD748B2B6F63830420C49EDFDA3FDD1CC2BB0756
1029	4275944	2CA361D5439B2ABF6E9B27866B7282AB921415BA22B3C317EC65F5E4114CBC6D
1030	4276240	08CD8B9A238A60B5746C1D935DE7B6A0F698CEF2916FE96E06C8702166985260
1031	4276244	7C08C22543EA29E83C52F811C39D6E5C3D9EBC9577BC998E7E70CEB97BCE5510
1032	4277715	9CE687FA563C15E81A93C0FE0F76E3295CE095B8958EA7910968AF9C1897038E
1033	4278515	BE60BE240CA78BBC791F55C082F04B7F9EF4DE950D0F3A385E1FB582918B9A1D
1034	4279129	35B8E3C15537AB983790255D551830F24FCFBAD769C1E9FCDAD4068B064C6C42
1035	4279873	FF9805618CE39CCEB00D203A4E54B7B459C0497507568CB90704CDF017DA184B
1036	4279939	62194A2008FC7DE4C47AEEB928E65D9B4F70839279824CB6F2ED96CE23891C7B
1037	4280405	60D2FE6C73646A5F033E34F5D3E7AE72BC258C1BCE2CDB90D5EC2099348C9A63
1038	4280659	401693A21D5C447319F04FFEFF636ED7A1DC4DD4FA70410C8C7563EE15D103A6
1039	4282004	8B44C94FC372095FF2A6F090077644A62D3C159E8FAEC6EB07BC605E2D10344D
1040	4282208	A91E6078FCA8AF5E8DD5F7D139A8B26E2BBF1A8DE5CF9188970FB3C23D10322B
1041	4282212	12EADB6E4A993DD73DFC79E9512A0B6202FFFFA408E1956361FE7AAC8B650453
1042	4282532	59A524D4B10020B9A01534F468E5C41AFB92C6B67D898DAB771216C9ADC40916
1043	4282748	847B55176A98733E3A89CEF15C6AB448E8B1F308638C6DC4CEDD47C1565176A3
1044	4282749	378DF7DF78D7B7F1735C18810D4B2F03F93747D09436F5852F92240E9FE578F4
1045	4282752	CB96DCFCC509B569A592299272F6F27895DA2F4494060265CAD6DE568D9FD698
1046	4282753	13AD66DC95E5A9DA99F8841B8A01FC2FFC535EB38E8FCB8977817C2EE122B958
1047	4283079	FFCFD8C614349C90F49913F50D66F63347DDBCBF5A6C90C328E649146EC4FF53
1048	4284363	BEB589E780A43DC694C4205CFE34901A210E5A29F98790B2DCC5B08EC91606E5
1049	4286378	49400D94620E91EEDD66456A2D6F80E6A0D03D84FB0758E805BC5A0E9FA8554C
1050	4286874	185710FF6CE546808291D20EA9D44565E3591D94C0AFCA14CAECC8B8FE4375D6
1051	4288856	07A8A2273D94327DD69C24B8B2DFC34CFAB63A9B9E0DE1877E06D8D85DDB5C57
1052	4289061	1E37F6F8E1BBA49FB4247E9EAC6F7EB60BDEAB4A4BA9B91E815E3C3955D11055
1053	4290341	3269187315B0DB8853BDA918A44E3C5BF8430B519BFB3BB4B4BC3A92D291DF74
1054	4291421	7AE0692948B94B2A467ACE25DC459EC2F0B6DC0F968F0A6B66C12DBE22DE24BC
1055	4291678	1BF5CCB7677728ABD066C9156B3377C6A9873F904173949A4504AC25A496E31E
1056	4293550	8BA9EDB315615EBFB8A308396A7D8A34B3695AED072904879349F01D875D5DC6
1057	4295793	34F455249A5AFADFA32D374408362891A33887822E65B5BAB42B2476DE62E258
1058	4295874	E814F84CCC0D6C2D6E4C0BF28AD2767EE2DA69C957E63DFCA53EC71109C41A1D
1059	4295918	C76F719C3DD9901DE7200166ED54C42E8AC8C88C2FE32165FFA680EB2426B30C
1060	4296740	69D47268F56E66CF914D0D2C88AC4831381EE2242304E5F14736C9F1AAC8869B
1061	4299654	B3D23AF9DADCFFED91DFBF5B23A6EB86F9AC47EB11D2C5345F63B4C27BFCABF7
1062	4300014	0981C76477F5C54AB60DE5EDD5DBA918D8CCB9385DDF7E99B7CA5CA78686268C
1063	4300575	172DFD877A6891907DC19ED2D476EA932FC2B274EE34138E2B83B836B6D5C5BF
1064	4300654	F929A093F03CC2BE46E45E6A0220BE0CA7EA1919BE851EBDCF57D9551F5E3330
1065	4300741	DC64CFA9DCECD9A69D65A8C3D9E64CF620AF260ECFF20681E2C893EC761B2304
1066	4301094	7511538EE500F7E5DD22BE375110BDE2219356D0219876B19ED73E065ED28080
1067	4301101	E173546F43A4ED3516769251523089E7B9F52592253B9E776813301A90A95B36
1068	4301461	07CA572593BCEAC558211620F933ACEB6D477D1BA9D5FC2681E0D49881522BAB
1069	4301876	E4B9D1BFC85DC18F7DB6C854A405D7E1749307D7DE8EEB77A9A93D5948C76AC6
1070	4303430	63AD21639012B8910872476FA2349D94E5CFB7DFC8D3FCD99F3D407F02D294DC
1071	4303448	BBB71C9B46027289DF245D064597ED9E86CC427F502646221982E3D19CE4BFBB
1072	4303659	49C0B439C28BBB7C3698FB081919B6DA582997790DA8B61B07A8A51C7CEFD2D5
1073	4303661	38430194A94C3619324C1B5CE39FA5FC8F5290F01C11A63B237431EF5081731E
1074	4303694	1C985530C3FB0DEC9314C46EA2F41D77045D4BEC991DA1274C70C76C13979C16
1075	4304193	DF1458753A1F95737BCE506FEF580BFFAD07B4985FC3DA6CA2CB735242558836
1076	4304887	309087EBEE1CE711EF3DCB8AC6D975B95023DC1B9AD2286DEB011BC167C2A254
1077	4304893	49EF4446E7653212AD33E79D5A140643E9C4A8F7CB504FA04136E06158E11426
1078	4305613	21066F242B746762E84E33136C7391F884C984C3F8DABE56B0BD7C18D2C33293
1079	4305847	313850A482866EF1764CF614216A560EB8E2060B1C2F9479683E1A53900F25F7
1080	4306778	1E1AD69552F2CDF1972FC32B1A658D8E3223EB0842A50A6D2119B20A93BC199B
1081	4307513	4BA3AFF5EC1B29B1D4C22D593F2A9B258856381DDDB12AD373C67D5FE3961BDE
1082	4307712	99F8823FEA7CBBC2D74F47B0E2A4A1F8651476EE049075D3148760E85E9A0A41
1083	4311351	7EB854E2257959A2A19FC9857C5DBDCA91C778EF06750FF17D3B00500F5E7C85
1084	4311449	6AF530DC480A78027FA35536DB8B15474F2D7304F02A2576D763AD4AC5EAC18F
1085	4311477	40A88E24FA4E175B26351841A085BF659FD2E05A543F99D119923205E00EB6C5
1086	4311589	FA786E545B02A9F6EE6D8F2018473A4EA29FC1EC15340415C895C2CEEC15A726
1087	4311626	2989C6749894F8E247257B557E04378A0F703F94BE8664C81C608DC93EC9538C
1088	4312244	D12E4A048A0C19BC2BE01217A07672FF241E33068A9D8280B0B24B89D919A994
1089	4312420	C93A441466702C4C0D97DA84F223CFC0CBB49C4229C8B6F88D0E4A439F7DE370
1090	4312421	B9A90C53D93E5C735C02C38CC6B1A1139D6F95E95B88633D8B42BBBCBF01D116
1091	4312422	CC52BB99AE41339B8CF18F059B3B3EA56B40DA60624CEAD5DFEADE0F1E356C9C
1092	4312423	254F0D4B905F0F981FB8AE9989694E029674E53AE533B3B93958D8B654B26E83
1093	4312424	FBFC31D9257BFEA5C6250FBC44774A183A5D2C1E871BEC6BB16CA16C827C1BCE
1094	4312425	564E995879FFD8DFE8AD0C56B8B022DEB978654C3E5CB52D69BFDBD09023E24F
1095	4312426	AC3D9A9ABA6A2F3B05879CFEB7A9816051DF8FEA8AC7B5878F8A791A0427DF77
1096	4312427	CC98ACF512D95393F860EFF88EED9636F2162EA146B353EDE2E956188C43475B
