core_clause_id	master8_clause_id	clause_sha256
5186	3295879	EB74D6ADE5C818CE19C56CB20DF40E1E08A677574BA18CD2D6C40FD2FE15B5F9
5187	3295885	D64B55BF4A9E183C971BC99814156D745630F710775A73020F916E6BC38AF24F
5188	3295887	99463FDAD0AE221F7D4B357F3259350CCDA6B2EA5B380B4B1529B210E04DFBF8
5189	3295889	D3E5438C20561BAB4EB4FA1C34A918EC4B274FEEA1FC8E086BD045CD845AE2FD
5190	3295894	63C77FB7DE0679337C17E70BBCAAE5DCF6A852BF35CD0774B142CCEA5CAFFEA3
5191	3295899	EF9919055CF952F16D2BFBDABC19077D22E6E64CCC629B445F975C5E34D00D15
5192	3295907	2D49EF7DAAADAF56C63241FF10CB837617B76452B40C7C8EAC62353C170C4E7B
5193	3295912	9D2BFFB5EB70D3275138C00BD0529BACA7E10C567B9F688945E2CD65CDCE3BF9
5194	3295915	78DAF07655E859DB9DDB0930E369C5B6325A653B0CE8B3024E2442FA63966646
5195	3295973	F63D200D689510039F94821B40E57B3A08555E5A7521CBB272EA763C817BC6F5
5196	3295993	3D5509FDFF4935F88595D9EFA1FC49772227B286FE5E9BB2DA63354FF18CEFD5
5197	3296171	375525A5931877C7D79D9D9A5C9C5A0E63AF43C472415A532525F0397B93424E
5198	3296195	E03128D560A7E0F37AE065F08E413CEAF670FE4C45432C4AB0BDC4E2ECEE4E40
5199	3296199	4F53E752433661CF8345B7C0B8E8944826E34E5413A05E1373A9E71AF14635B6
5200	3296211	30ED375D86ED42E993071D45B588027D2427F761BD850CD49F563882D7147874
5201	3296213	3DEF726219F3A37D14BF639DA9A4B1E5BC9F20AB202C1790E5648A5174B6E0C1
5202	3296216	43EBBCEE3552914678B0BC3032BE59F4FED68FE163DE731C6BD957CA3F451411
5203	3296217	4A6E2E678934BC170C03BA8FECD00E1124BE0761DE03DE49D4B4C6DAFBB908E9
5204	3296273	D123AE825517F6C042B6397E45FAC8CDB393F0C4FED99639B49744E354D2BE62
5205	3296277	D9D8C09CE03CC9FF50D033D0C60C8B629B1C0548DBABC0AB2ACF982423C9F803
5206	3296297	B0D215A8545AAA2394702B7F6A8DAA4005C9453F14B6ABDF07FBA6B97E135180
5207	3296299	FB880D5FB8D278295F8596430217D5699BA535CA55568BCC0164B55577E62AAE
5208	3296301	2C031E16B33CCF2291805A1C56DADCD19B839F697D1C4EA76CE102F518737A8D
5209	3296321	C75D60DCD516646D95F427E6A8C8500B7E6ABC3C7C6533F171CF2E526297646E
5210	3296325	64024F3690FE336492D37961EAB1549B90CBC2E36DF69FAC84438BF2A4A93081
5211	3296447	86F1FBD77461E380C6804B44305CAA6816200314D6D3D91B511BA4A05CA29E9A
5212	3296450	835D30D55C70E9BD9DB77F38F5762E5C3107CC9FD7970A1C5E570A40B21A8664
5213	3296465	CAA8B333A89FC342D364884472FE605927F5A307426631D447E510CF8FB33A0A
5214	3296467	63B359320C07DB618C77EEF2319D29F4D6632D7D0479DDE3EE5EDAA431D5078E
5215	3296468	921B043B78ECF50D5CCED85243CD88EB2918CC21E58EEF69CC47A1EF0FC65B08
5216	3296470	8E80FFDFE26E98B1BFB7F52155148BD05B099C30D5E4AA73377688328BD3EC3B
5217	3296471	2375BF9B0C70D9773347B3519041147824D83A73D407FD295B7E71AFDA181AFF
5218	3296474	56FA0F20C38A36DED1EB3A0D98DBC2909968FCEDAE07898D50877300520ACB04
5219	3296475	B36CA64FF01094348D07A4B3D207FE4798CA17BD1222200CC508E18A29C76AC4
5220	3296483	5321B147D0541307A6ADA9A5B04FCD3B5F928FAE9E989242C6D0D108E64F681E
5221	3296485	E20424061558542B71139A8EAEEB3A27E3874A4EB702839E71056D6EF3BD6C10
5222	3296487	1B8BEE654FFB0622D45EDEB7FF7F9947B8D208093672F2510A73F282CC40A626
5223	3296488	368A25105DC659E54C6F23A2114A720D817E602924B811A04FFFFFF9C61FBA6B
5224	3296489	1E2BA07B13F799A3DFAE388697EF63D45439A6A59B2AF3865647BAA77BCF2942
5225	3296493	21B74EFF4BE6C9050735FA7C50634C988C42923D784B6991876374966A190B25
5226	3296494	15DF3E80B9189EC1B66FEEC7958E41F9C14EA47EB35A687F676C7DC9E87EF750
5227	3296498	8F32E41EB53CFB5D11F48484B3E05B050E4E6CE08944A03D2CF8FA5CEDFD4210
5228	3296507	4EE9F7A8F103BC2713689169A28B6948E03B56A4AC26D78F00B7F31915AA3F8C
5229	3296511	4AEAB9A9E14638C17481CBDC5E17DB0DD9B3F9A8BFCCCE932BA421FA465ED467
5230	3296512	750D0D05B545DEB266F6AE41F2137700E4362AF847004B85DE2F08FCD1A1D339
5231	3296515	0C3A90CBC07F7B79328EEB37851A0F42BE8A1507C96D74EF1F654E97CC96BD1A
5232	3296573	A6C664CCFF7BE6D8A2008B00A767697921C48756AA04E1D36DE92AA2CAF7DA75
5233	3296576	940FD7B8E55F7287CFCDB84291D3A62BF902372A9255141D866625DC600BB092
5234	3296621	B32C2E75362B8B6B4780D169C50BB1FBAA13043E18958F44460EEC5B0B332586
5235	3296623	3B7B08B5E528580C0D99F9213FA629965E0A9C7E0F63A7BCD7B9470CD13FB97F
5236	3296625	952E0D2B65113500C6F2343596BEAA4E800B71A366C66038031074D8901C735D
5237	3296746	443B5ED1647D9DD17AD4DF4BA086E5B539FF6292151973DB8325CC52FA90736D
5238	3296750	B3DDB7EBB83BED03C5FFD556EDE81ACABB815F8D845CB9554D1020C19875DFD6
5239	3296751	1C92927CB8137D019130F670A88F9A456097A24662B6201A3FD9B42DC2588671
5240	3296761	EB450DEC4D40D7DF6C7F602DE07E5F1BE80A7593981F8CEEF387C1C5B2CA09CC
5241	3296764	86764DD9C6EBCA0DD4BC00B5478D82D671C3E00414B90DD81874B894C641251F
5242	3296767	D184BF4D61C034931CF25AC2218803B367FCE81D161E4AD347FF818B8DF8B65B
5243	3296768	474DA662AFABFC19942EF17E7CCF4F94E4B0156DB30BF54635A41D22F63AECA0
5244	3296769	CE70BD30F11AD758FCAA843D1F08FC1180AB23139221D813472C122C90A7BBF3
5245	3296771	4B993577F3CF2B177FCE9AF4C7B3E74D12348292C03749BB96E9E16D3E2EDB99
5246	3296774	935A8532E7B35A6CF3350489D3D0B5B0061AB41CBB797CA0A8CC4AD8ABF95C55
5247	3296783	E0F3E9B7420EF30F8858710C925CB4FD12AD9989FDAE8B3E8CDEA761934AF9D4
5248	3296785	55E16CCC7004E0A75C68F450DF5CFCCD0A1C49513DBF44155FD2931EA4D27302
5249	3296787	081825645A1167965791B05052636AD88AFA9F11E2FE4F713A57E329C3946390
5250	3296795	91C3AF501E0178548E2E6DFEF08F95F775B97E55F56E9038879DEF7E0C540416
5251	3296798	F65DB2728CE21436E2C4F5BC565BA6C7CB279793B99C1B9AC22F04D9C8C473E4
5252	3296799	F32FDF30FE1F9942DCB61C4C4606929CA45098D1B629043D49D0108A400D43B7
5253	3296807	48A7ED5BCF787E4D7E834DD717ADEBA7C00E8C21618F1D97681595AE7E2D2A27
5254	3296809	216015EE60F20B508860D561F014F85C09B8EEB97510ECB58F8AC7B06F74CAEA
5255	3296813	2977E70C7F8C48F716722F61EE922DC6C474B70B8A453019D89701B508EE4268
5256	3296815	BC72F981695124EE5C75894B887FCB936AFBB8238DB3D6CB4B3F6D33D0B9484C
5257	3296816	D3ECE33A6840AF5A36F406CFAF8553EF35DEE8DC38D981A8428C524210DD26E3
5258	3297068	94B922D5C878CA08AD390754C0B9B27F8DF81D451DFED762FB9F9FD1D60447B2
5259	3297083	1BAC6D4118FF448315024D5D64A097BD2D232E242EF6C5283EAC22ACA5961F3E
5260	3297091	76C0959D5D70835FCF571908D81112696A969403C59F82F2A02EE0BB36C6A060
5261	3297098	7BC63BD26D4B1161B979A0F0242C324D2818AD1B189E3B0CB15E3F210EFA5993
5262	3297137	F48F54A8BB7C766055DBF977B3EF25EBC9C8814A0ED4D621D54B8A1DC1085D96
5263	3297173	55924D8DB78369F37ACC6C079DD62D841E0D3C0AC74202A2F012AC4B9CE1C7EC
5264	3297176	BE6536A24EACA0984094F1A1FAE637C134366410BA3D0AC2ACBD9F9EAE23C2AC
5265	3297197	07365C1E634EB1C2E69BDFCD30AB37B0024A4F9A030071A1C9635843F1EE5FD3
5266	3297201	13769B71AA05DDC793014CAAC569601E266A2FF2FCF490800264A69B4F8788AD
5267	3297221	4C7AE2574FAC733C1DD8C3D269BB5553C5844F8F076968B5F89FE3D0EF3F4B1C
5268	3297223	82613DA1FC3ABB4ADFFF0C0FECE99BB98527F3BE111F60EAE4DC41A8C01807D4
5269	3297331	44A6DCA985C6CC93CAFE574AF316B54DBF8287154873C351061A9E69F642DBE5
5270	3297350	57BCC15BC40500C6179126C281AC26DC4D979E2CD809A05A7CA06532B885333C
5271	3297351	D8B960F7AD3795F5D26BE1CE98817CF0EB78CA802C12035CE98B36D7069A157C
5272	3297359	36E7500106E3D6841F82DBD745C2C3486D10FBC6350530792C9705BEC601621B
5273	3297361	83C4670F226829FFFF5190CBB1A83E4BB585774DD5412CBD59959D96DCA71E6C
5274	3297363	D316303EDC7642B47A1153CED4871C41136E2891AE15A66B970EB7F131565686
5275	3297364	94A4EA8673CB067E57DBC4AC664F21B6EB8D0CA441FB6B45555E360BD85EB0F0
5276	3297365	C3D1FCD77F19458917B4B86903C4A1C32FEC8720E6183CF6F011DEEEECB730F0
5277	3297367	D5EDE3F99D3A17FA0CF00CD327E660C66D4423EC7097A44C8FF44D307FA853C3
5278	3297368	7BE5B18A823831E259E31CA65D08FD5DACFBBA339D01A16A1A0E2C7CECD31455
5279	3297369	436FE3D11A02C4C45850BFBE949FE40102AA72C81A191C257E4658C04E9C7F1A
5280	3297370	B40978E8C7249FAB3912A7D964DD5818DE0D2C151D8BF7A753DEA5BFD33BAAB0
5281	3297374	1F15E1E670DA8FEF0EB25FE3736F5BEF10E1002C3C9442EFC38FB5A4006EAA1B
5282	3297375	4056B7439AE5FA79C377F58845607A4B616EE5BDD11066AE961DB116A01EDE1E
5283	3297383	44168B231B63A3BB676A09288DD07738B4F3452E9D3A7BA2DA92FED1F5766E0E
5284	3297385	C9FE7897FB5247BC36ADF781F25E018406758B9FFFB330E5F3F1DB32552E5E6C
5285	3297387	751105BE772328B36C398EA3887086F420BE79E5AE06928CF52EAEA17C8A01E1
5286	3297388	1D4C5B11CABBA6017715527780546EA20C1C69E0438BD53111C41BCCF1FD7EA2
5287	3297389	F3064E234F2657CEC25B7E7D309645B2D5CDB7DEC79F8A447EC4A232D02E51FA
5288	3297391	F178DB143485FBA20EA6ED8EFFE56C1B1FBBE4EAB76A15F000853FFA24A5B7B9
5289	3297392	4714088B313E0639D481C0D08E596E58177E1F4FA47DEE9BB1FD704FEB712199
5290	3297393	3F3D6A9A434D6F539098EDF76EFA74678729B1403F31B983464869D440A2FA98
5291	3297394	477E05CF40649BBB5BEA69B0F3EBF0ACB682163D0637E7E13E7B26A7479880FA
5292	3297395	71B3E5965B58FF2656991818390F89F976C5C3EE2C49A07C385FD4C3B0204BF4
5293	3297398	6155BD611D292FEAD4A3EA6CC11310D5825F15770FCA8BB87BB5FBEA6CBD41B8
5294	3297399	A796254EB28A67EC8BC1C89BA6CFC0F421CD5A9237D515E2FB135BF1ED3C5267
5295	3297407	6D44202F3C7E6E5F5AD654CD879A57B0C15CD1FAD6408DB60D0EAC87631DFF47
5296	3297409	FC93308ED3F073AE407B5632207C5BF46490D5A81A63E2245379E79EE59EEB74
5297	3297411	DC5E504CB6CCCBD3C594A07208C79C073EE1666E9DD4AC76C7DDB9D290C435C3
5298	3297412	3753D8CA5C748451866B254A083E3C64864D12E00E4C2969D013885352169A60
5299	3297415	9F1564A9139AE0322157EDBE74E1B66D269F68070B72E9F0EF82A198A41DE0BD
5300	3297416	E444C0C1E32D4F7D0856A68048736E4C3241EC97565A4E47DA94D5401CE4CBF1
5301	3298577	6CFABD74F55663D7E51907BF98B58FAFFCDE7BF51395EF3941130D76FCD79597
5302	3298581	12ECC9E3029E92D688A106B9655485DACBC172042097FA13B7336271560DC16D
5303	3298691	3353C2132FDD292B94BCC894C3F685790F326536BB17C233260AF24E846DAA56
5304	3298726	4F17C8826860F640633BC61BE811BBA48626C55D9894FB58D3E5D924B77593FA
5305	3298730	D933E65D920AB4F1E4B3CCEEAB84A09F53D59D11985B9DB2579E3EC2D58C2FC5
5306	3298731	F8198257AD26D30D7E82C285350B0C3D66C1FFF16C01FEEBD7959AA9D3FEB428
5307	3298739	D6B6B00546C24E3DFB63D6272E2BD0C746B4D4B3CB44D374A76B97EFD5B7E89D
5308	3298741	0A3CAC8FF8D27622621C401A9111FC6077D68687F4EFFFADDA41544468E27F60
5309	3298743	5AC67B7889E38CD202D1C933A92FDDB072817F67C90D2F45EB9264AD1D1E265F
5310	3298745	48C7159328496C4CD7A0E3D055F58B42948D76A281B5BA683CD6995863906E57
5311	3298748	8E5FE5D5DDD418FB21DB11D42C5FE123CD389FD7F8116100F8F4101FCC2F9B5D
5312	3298749	C303C57A48CE4B2E809E248730DEFF7B40C5405C888605446B414C2DF84E4729
5313	3298750	6AF47B1BD30E17B330F7AAFBBCE4F69E56FFA5A044F77426697909BDBA939E6B
5314	3298751	4D5BF5D373C6697A77A2743C85F84DF6D7D0C1362ED194153D098508E87025FE
5315	3298754	07754EEEE987B079964CD9EAA012C99A1F7294C3D3BAEAD91F20B42D0ACB5604
5316	3298755	B260AF73D6FA360C8C8B982034EE7E033A1C1C83A682E42A6F32EDF3EC0F2576
5317	3298768	CA2E744C90806D543DB962C499E5F458B460EE40CDE1CD9207D15EA26B6B2742
5318	3298769	C8BEAF5B4B614A26D2EF3B1F429B1B4609381534F97E41491E61E93FE8D81156
5319	3298773	4D97BAD7D416575D63E71448909CC72B22FBBCB502F9C3383CB1806E4E333BE7
5320	3298774	1F014C0718A53E85FA2DE2BB810898124166EF15EC417100FADC8D172E1FC6E0
5321	3298775	61A45A836772CF9AF0305F45AEF064C75342C30E1D8FA3F226F5EABDF8DF74F7
5322	3298778	8109C64622A13B323A2D4BA64071B610B831223F2B21ECC162B07B08F8088862
5323	3298785	958375CC9B56BE2402F6539FB7E4791BC4940F01318E1A427AD83456F21C19FE
5324	3298789	D1B6734D84EADFE364B1B533C91B2B3C19F8469F07F8613A1CA40101CAB8EA6E
5325	3298792	07B9C083CDCEDB9B47AF215B4EB99D00805F0FA4AD3F04B63AEEE1784F2E4B18
5326	3298793	EE81DC7FD2ACB51C705DF41FACAA1B3482890CA1FB3D129D7AE846444B192F40
5327	3298797	23EBF2EB7EB45C3A831771D6771CA96562A42447657ECF85B7073EDD63153EBC
5328	3298879	E9568EA1E5625D35FA1533251BE3E79E5189B07BFDAF127C2444337A59FFEE9F
5329	3299045	C2AC36D2F74804CE6DFBFBE21F8D6587A75D6EC4BC74C0EE4F9E147C6B50D93B
5330	3299050	B85AA23929661A74530FEE9C17DEE8B0A7EFBFD50131F464FBF79F682F1636C3
5331	3299055	264BE189E25E213CE30EF959F2802CF947028420350CE9EE3B6F01C7CE961597
5332	3299068	43D730B715132A3815C7CC892F65C4C46BBB8C435B81764819402B773A017C3E
5333	3299151	D983779CD6FAA5AE88AFFB124CAF0B03DF0E6FC1DF5B39C953F625D2FAFB6F40
5334	3299156	3BAA17407462F06464A00C32C03AC834CA2052D5FE29F064504AB0BA070BF85F
5335	3299179	7C4EA827CC5BBE8F73E1B9D9E269619E4EEF4D79FAB27AA3A664286727A5393E
5336	3299181	A3C24E211D7D230A65BC79F855B01F10056376CF1EF0A43BE74EA1519DE23013
5337	3299203	1FFC4EB41C23EC77392A1D41BBE615EBD984D1FF52A171D1A71DCBAF26A129A9
5338	3299331	AC5E012EDD35452A2F5151C80F2410412F6A893D6055DBD6325148F8A472A114
5339	3299350	AF2251DB4FEEA8E9C3047842D8E14320DAAD499775D5BC185F62BC414F9AB3A3
5340	3299351	1B482A3B8D6DCEBE315DBE855FC6919F601192695A316B26AA7ED256373B8DEA
5341	3299354	01E038B585DDB228C41EDA19A8DFDA23316B5DF98E44CF69330E865CA45EFDF2
5342	3299355	552C451B87EA8EB31EDE8651BECD4F912B650449D7343B7E2C12E3DCE45A3515
5343	3299363	D041BDF0A743D8F5A6DC32B950AC4EA64974249A1C2D050D92CE7570BCBBEAD3
5344	3299368	A5ACB5969F8B38C70997E4692EC5872C5C4E5966E37FA2AACE765B20D7383719
5345	3299369	6B8CFEB5A16B3F9417A82C3B2D5A13DA29870AFEBC851664EE355732B994EC52
5346	3299371	61B3B5979E2AFEB5B28C3B5A4CBBA01DC5C7D5953BF1BC0879750550ADC0F94A
5347	3299373	2563AEFF5B61C24843EE065AA16B4FB341D0769A60563AAB426C6AB5C2E1FC24
5348	3299375	140B5D4089737CC1EDEBC683E115F14206D8697B72C34B3548C8ED9D0164E992
5349	3299379	07B83593A32CC58A49D7889C9E4B7E0156E274D8F6AE57FD98A9AB51AAE22681
5350	3299387	FD3041D3E75EB1C6150C33358E5BD9C48E041C2E613FCF6B2A9D704B72244118
5351	3299396	0209B820AAF6D859A33C325A2EACB5C5E147E0965AE863CF9DDFFB3BFB852B1B
5352	3302138	2A4539AFFC02B13568C4F66E08AE1B8148FCB43B4B5F4C34DF8F44D3CA5A2B9B
5353	3302184	2D05B7ACE1A66ACE9E220CCA4CDCF009CA1B8FBAB96FE4A521B591E913E37AED
5354	3302186	AC1B01716CA4911094C5C5590605610EBD775F1440C2F0F5C7E9CAC1E8C3D9AA
5355	3302219	B52FFF3272040E4B89DA6BC2274D9BB05E5CA57DD4157E02286AECDC650BAFF8
5356	3302223	53B5B8CFF643EBAD48391CD7DB7F6476DE665F2F7082C4FA5F971BDEFA858DC9
5357	3302240	F1652A3DF5CDDB767A311032F8B73CEEFC077756BE805E13FFE348B20C958EF1
5358	3302241	6639B7E01697E2D55D0683911069EDE51DDDECE880DA14B2490CD09D447A7035
5359	3302251	1F455C3A5A2D0503FD95A578C329DD525A78C17FAB48B9ADB2DE2B2B2E11B47E
5360	3302252	A4432ED9691BCE981DB84777E8A3AF1B465C289EF82FA1C853B2AB277DAC8A41
5361	3302260	71E65D71E63E745AD99FED0C6573F55F7943D364D41892FBB7C8824C876CD3BC
5362	3302261	3FB714C87B12795B3FF253C4CFB5631A6C2E1CF1EBE2BED9E4C3113D3A4BFF0E
5363	3302262	9BB1DD9C92C18123CA4D5838C778BE4E3942C00D0373734182652AD1ADAEF10E
5364	3302402	6DEA31326D38695FF635DEBD4807CE9D23F2410FF7DAD7B73A03DAFEDE6B587A
5365	3302481	0248A7674B43DA36DFFE9275BFB8018FB59D33E0C3B14CC621678146C57AB746
5366	3302502	2FDFACAABE550E265F01AF2CD9835FF402BCF41DDCCAABA8A69028459D3567A6
5367	3302531	02AF4A92118E2F124E139EF1463C51F13F6A13B79A6788677B53A4C049BF2C15
5368	3302541	E00A824731D0733F6466FC1F52CFFB11C3D0F8C5BC6F7CC6B47E336B9B4D5CB5
5369	3302702	D1D74155EF2B5337268BE834A2EBCB732EF12225F084183CA00BF4CF63B54F2A
5370	3302714	DECF350E9E326D16A58D17F157A3F61255CB109C34174CB486CD2807D759173D
5371	3302759	60C8533466E6DC9D645FF3FD93D5F787CBECA545389DC2C342D593A7BB70F618
5372	3302789	0F7874541FC0FB0AA0EEBC847E561E55568D08903FA9A768B527714BC67BBBAB
5373	3302803	5D3F8F5522EA4C1DFBE38147C1A8A2D87E7394A16DFFB35C100D7698ED899FA0
5374	3302818	A2A8F999CD55381324D8873C1576A0D7994D29FA69CC4DE7D1DD0858ACD11BCA
5375	3302820	1CE4BE6E83046CBCF3D753C361416F2B4DE9B6FED0EC9E2C957D0207FD6ACD4C
5376	3302822	7BFF2F47FA668E09EC6471B762EE92B9199D464BA1281C3515CC6213041E85A3
5377	3302823	A487EA4A0E0DB58AF7C7092BAD925907D47CBB8535E7DF973EE9039F96AEDA95
5378	3302824	A923F9680B529E26551B73DFDA73E942AD9904803529F2C27D1CC6822C9904CA
5379	3302831	AA58FA88C3B215E7DC9C3EEAF4F6BB6B272BDFF28279EBA4ECC734D610104D7A
5380	3302832	DD889CEEF3D0544D190235EB31059A3FE27A5C439FEA831D5C9095EEF7ADDE5D
5381	3302839	502EBC7417DE5C1AE7C288BC4F2ADEBDB0CC79429A74D25C199DF2AC6A1F8162
5382	3302840	6A5F52A29AA49AC646950D1AF5B908F19E59DF21E56A8F50FECA9F09109A5395
5383	3302841	D688D493CEA2EECC0C0784ED27208EFF905D51C94D197F83A4CDE8C1582B9E63
5384	3302850	3562E3C1D2FA9AEF04AAC337D0B907C033370C3C9143E6CD8F013B35D3D05ED3
5385	3302851	9B879938DFB16D20B2A0C5D4F2CCA24C065CCA5B5067D0F75AF076CCB1D4EFF1
5386	3302852	544FEE0D2A73AB5794A66E7E961AC8A3B1B9C24E41D9A4E204CA46C81DEAFA47
5387	3302858	56CA9EBCFCDD657F00808D333E4BD9D47F38A7F74C845B9BA3723B7D1F2E1E3F
5388	3302859	FAE8FFA3D9550B85B14F2F5B1751A716041694E3058E197DE746748258DAAD70
5389	3302860	E8EAA8BDA88F47C5B1E2693C60E3DAE94C6373B2F9C3201D3A8DF1A144FBEF8A
5390	3302861	F5375301BEF616628D455F50C6769FC0E0B5B7A018B947E0C8BB78D10278D8DD
5391	3302862	87DEC3B28B92E4BF69FFDA61E3E1C2F5CA6EE11DF66D09D6FA320DA11AC39198
5392	3303009	D79D181510DB8FC915E6BF419DCD7B4C76C3EF4AD624FC6B42D90DD841194EBB
5393	3303042	75B1D35CFA6CD9AEBBFEBF600DD67DF47754B3BA7F80366199E8C234EABAE84E
5394	3303070	48489CC4FD845377BCAD9407688B9E6236EBAA0A596824D41D1A9EE601A682C3
5395	3303071	F916D78DEB4156A0721DE11A5EAD5698E3EB144B2F0665F07BDDFCDF699FE6EA
5396	3303073	D969A6870CEE9DCD8C96C3EA994F6E9771D0D8D2E61D90B56E9A6913429BB411
5397	3303074	E991C10C927AA91648EB826016248EC5FBC2484C3162EEC3C389089945AC9590
5398	3303086	5B8A0202D8086531E919EB3F389BBD2B197E7CEA1FF7825DBC2D2092FD3F5C29
5399	3303095	2AD57211C58916B9DC8B1A8CE274559D62A308C875E4B19849D9A28559D58588
5400	3303106	5463F95A382C732760FF7EC2449F22352E774D126EE4A42F5F0EB686F5E81B95
5401	3303118	EA1C16F813ED2E0D8E543124DB3CA5B566F077B03BB332BF65C5283DA2E0473F
5402	3303124	06DACAD81B880D9EE0897490C40BD0711CCFD74F3D237CF17611683CC0002048
5403	3303129	AECAF1731E3A83285E0A0274BA80948E71538CFF5DFBD090D61C752E4FBB4C10
5404	3303130	E225855BE7F7242C8F9D29467A8FE9B81D90ED463D416DFCAAFC3A7035EBDEDF
5405	3303131	80CF252F02BB341EEA53880B940B4D2044BAD5C921CFB8CB82F8D760BCAD9E26
5406	3303140	4C8C250E239D0F30334756BD1465628128B999E54FA622D578D2E30ECA88ABEC
5407	3303141	50723485CA5DAC355BC8AE02F126119F61993E2783406D13B94E16AC3ECC8C25
5408	3303149	FCDEB4E4FEB0618EEDB75D7FBD1690CC50007671ACB45528615A2D7DE33BB9AF
5409	3303150	3AEA3E16B986FE0CA810B4F921AF31ACDCD196864B48EA3A434CB516E5857C01
5410	3303158	3D0F43F3FF3AC86F3FB38850472AFA7AAD3D143D20BF1C49CF1A9DF1CFBFF4DA
5411	3303161	EA4D43689F2ACCD98AF4FF460AA9C32FC7B46947AE453484F995CB6F290AC620
5412	3303162	36C350FFE86B2D130EE85EB5680E32713461ADF571D6EAB138ACF9983ED8A43C
5413	3303431	DA1A1BD4727C722763A83CC9353F2B98660757C2678982793123215C2E4EC1F3
5414	3303452	45CCB55DE9A1FE7EFDBA9F85829AD492D295D3B273B21E30A4ED4082098415B7
5415	3303673	475EE3026E9F71F655405C9B1AA42DBD7EFBFF263409A63E290D1BE2BAD6E327
5416	3303676	F74D71CC4D5ED7D52B64D4D44CA5B0B481D7CAEC40765713457BF93C3B3598BD
5417	3303684	6E9B3BC0996E83A9000925F5D47BED6D94320F16E80E2AADE42A1CA16C428C33
5418	3303700	95F0EA7E6E03AE653F15EFED5A6978C3697B30BBD8971679DBF08B0EB3D1E776
5419	3303710	7F25F2B62DCB6AD4B3CFE31515F133FFA792CFCC4728073C6718F0B9EF28EC44
5420	3303718	6C178E138E504A60F6E8B9EC0DAEFA81DF97AB61A24423D364EF01A471F434C4
5421	3303720	1B3B565C326EF9D6501EE7C7042FDBDF78AD9E2E5E37A718EEFD27E72E507A86
5422	3303722	59C3E6CC0ACF0F89DA3842CFD655FEF2307FBEDA3AB3098D102A692A6EE19F5D
5423	3303724	04686DC6CB88475F61BB1937E30FD248BE587E21B87F577C6D5198F284204AEB
5424	3303727	5C71DC639DDED448960C177D9EE05CF990F9627B392EDB02F9EBC3DCF091BC4B
5425	3303730	C8EA32FD5C79CA5B1B4498D7528BDF4041A5CBE5D5DDBFDB0DA36078ECBD5FC5
5426	3303732	B143F50BD3C5C28B372C5612E494F043EFFB51B945ABD52AF6447EAD1211AFBA
5427	3303739	EB20EF2BDEB4AA9FE1D7E1765EDC1B74A424A492157799CE6D3A6EAF08FE9938
5428	3303740	D568F87AEE04FDDBFC1E2E839F5E2A1B9034721B0A9108ED23474E167E7C35CB
5429	3303741	636C90674A2E4F24AA252BEC25FECE0D139F2685E9E9234880ECEEEE5B3E1DF1
5430	3303759	8B4E81883B52BFDE63E26CAE285009A0ADA7B9DEC1A61F8C085FEFE1260F6B20
5431	3303760	0CAEC5087E7D30E31D1F36E2E82A622CFE66C958FC9B7DDF69FD8F5A02ECEA58
5432	3303761	192437A843B84405918ADB0E9F471063D1275B741098A9AB1B079DB1B1FCBE71
5433	3303762	77F943742B890EC199B1AD06133BA19943E6C9A11968D3FE64CB2A11004BD5F1
5434	3303941	3EEB91AE7BE3CF079E58F535DE5AC8AF85B952FA5A06EDB7D9354E99FA2A2EA7
5435	3304983	98E1999D0CFAF83B8B0CBAC43B00DAACEBA03B7CC69138200A2E9EE1F4298AE2
5436	3304986	03A6F42139CC2236D957E3635B258FBF2E7885E7E9B7A6BEA7AAB35404F4A32C
5437	3305018	340EDA96B6B8E6EB5CA2B51B8068338A018763EFF7919AB4D438E1AA054B9D77
5438	3305050	B8285203314DA332D0A0559939802E87DBADA03BC6E8833EC3A1D50A0D6F2313
5439	3305058	CECECF56E97EC081825D6E4682E8B4709DE85ED060C87C6B2EE24C258BFAE704
5440	3305067	1D28A29E2A47271E8D3CF4279F01F5CDD97982D47F91ADAC528235D0B944C04D
5441	3305074	A52254D9478AAC0BE7DB12BB2F44D9AA02810EFF10B82F398BCE29943DFA5D37
5442	3305086	B48DFF6800A844BAA9DEA5A943BB787B3F5053F53F02212CCC27A9DCC3DA8EED
5443	3305098	B9DE54FFFAB38E391EA6B2F15E391BF9BFB58D4C7BCD36B9E89D09AD478A8FD7
5444	3305099	79F2CBBE7FBFB77C00668AF07B3ADBF9AAAAFB92782CF8F4996B9DE43FEC98F6
5445	3305100	B72B283AD70079D5B05D8B4D9EC49D171535A13671343E4AD91339212C788DC7
5446	3305102	496DE605DDC1EDA39D04DABA7C4442CDCD03A42578044D2A793B97E965A17AFC
5447	3305103	CA32422BA6099D1A70C0A35029FA74831DE9588C4D28A173D756EA4F80AE3D15
5448	3305104	F3322B0F0FFB0B87D366582646EF8B31DBC64962930FBBB9816D6627B92081C8
5449	3305105	09DB95916F8490650C6F089EA8EB415304FBD4CCAA405CDB8723B3696B5658A5
5450	3305106	760A5ABDFBA68B0EABF21493D8FD762F17109DB34979687E13168735275ABFD8
5451	3305107	9BE4AC7C88EDF5D12B0215E797ADBFB41975B74839971B32687BA67AC381BC67
5452	3305111	DA7CBA463D6FE0BD3C9A12181B7EB8CF6DF3D491AD6B1D7E94D9EE859E91B338
